"","flgs_number","pkts","bytes","state_number","dur","mean","stddev","sum","min","max","spkts","dpkts","sbytes","dbytes","rate","srate","drate","TnP_PDstIP","TnP_PerProto","AR_P_Proto_P_SrcIP","N_IN_Conn_P_DstIP","AR_P_Proto_P_Dport","attack","category","subcategory"
"3617854",1,13,1113,6,0.19931,0.19931,0,0.19931,0.19931,0.19931,7,6,532,581,60.207714,30.103857,25.086548,1300,1300,65.5499,100,65.5562,1,"Reconnaissance","Service_Scan"
"3635295",1,2,120,1,0.403023,0.403023,0,0.403023,0.403023,0.403023,1,1,60,60,2.481248,0,0,351,193,55.9597,100,4.9625,1,"Reconnaissance","Service_Scan"
"3592670",1,2,120,1,0.001095,0.001095,0,0.001095,0.001095,0.001095,1,1,60,60,913.242065,0,0,200,200,2012.23,100,1826.48,1,"Reconnaissance","OS_Fingerprint"
"3633569",1,2,120,1,0.003368,0.003368,0,0.003368,0.003368,0.003368,1,1,60,60,296.912109,0,0,193,193,702.48,100,593.824,1,"Reconnaissance","Service_Scan"
"3636606",1,2,120,1,0.004306,0.004306,0,0.004306,0.004306,0.004306,1,1,60,60,232.234085,0,0,194,194,517.713,100,464.468,1,"Reconnaissance","Service_Scan"
"3627118",1,1,60,1,0,0,0,0,0,0,1,0,60,0,0,0,0,100,100,0,100,0,1,"Reconnaissance","Service_Scan"
"3607545",6,1,60,4,6e-05,6e-05,0,6e-05,6e-05,6e-05,1,0,60,0,0,0,0,58,58,25906.7,58,16666.7,1,"Reconnaissance","Service_Scan"
"3581392",1,2,120,1,8e-06,8e-06,0,8e-06,8e-06,8e-06,1,1,60,60,125000,0,0,200,200,60551,100,250000,1,"Reconnaissance","OS_Fingerprint"
"3586519",1,2,120,1,7.7e-05,7.7e-05,0,7.7e-05,7.7e-05,7.7e-05,1,1,60,60,12987.013672,0,0,202,202,25917.4,100,25974,1,"Reconnaissance","OS_Fingerprint"
"3654458",1,2,120,1,0.004001,0.004001,0,0.004001,0.004001,0.004001,1,1,60,60,249.937515,0,0,195,195,622.419,100,499.875,1,"Reconnaissance","Service_Scan"
"3614562",1,47,40955,6,0.232717,0.232717,0,0.232717,0.232717,0.232717,24,23,19351,21604,197.664963,98.832481,94.535423,1969,1969,54.8454,100,105.032,1,"Reconnaissance","Service_Scan"
"3629670",2,4,240,1,0.005326,0.005326,0,0.005326,0.005326,0.005326,2,2,120,120,563.274475,187.758163,187.758163,398,398,795.443,100,751.033,1,"Reconnaissance","Service_Scan"
"3637045",1,2,120,1,0.003866,0.003866,0,0.003866,0.003866,0.003866,1,1,60,60,258.665283,0,0,196,196,651.516,100,517.331,1,"Reconnaissance","Service_Scan"
"3593949",1,2,120,1,0.000767,0.000767,0,0.000767,0.000767,0.000767,1,1,60,60,1303.780884,0,0,201,201,3270.63,100,2607.56,1,"Reconnaissance","OS_Fingerprint"
"3651366",1,2,120,1,0.003818,0.003818,0,0.003818,0.003818,0.003818,1,1,60,60,261.917236,0,0,192,192,530.699,100,523.834,1,"Reconnaissance","Service_Scan"
"3596700",1,2,120,1,1.3e-05,1.3e-05,0,1.3e-05,1.3e-05,1.3e-05,1,1,60,60,76923.078125,0,0,200,200,136054,100,153846,1,"Reconnaissance","Service_Scan"
"3659997",6,1,60,4,0.000195,0.000195,0,0.000195,0.000195,0.000195,1,0,60,0,0,0,0,134,56,7612.83,57,5128.21,1,"Reconnaissance","Service_Scan"
"3652947",1,2,120,1,0.00058,0.00058,0,0.00058,0.00058,0.00058,1,1,60,60,1724.137939,0,0,200,200,4615.53,100,3448.28,1,"Reconnaissance","Service_Scan"
"3629311",1,2,120,1,0.000217,0.000217,0,0.000217,0.000217,0.000217,1,1,60,60,4608.294922,0,0,306,306,1035.77,100,9216.59,1,"Reconnaissance","Service_Scan"
"3584872",1,2,120,1,0.001023,0.001023,0,0.001023,0.001023,0.001023,1,1,60,60,977.51709,0,0,208,196,2044.43,98,1955.03,1,"Reconnaissance","OS_Fingerprint"
"3597556",1,2,120,1,0.000159,0.000159,0,0.000159,0.000159,0.000159,1,1,60,60,6289.308105,0,0,200,200,10372.9,100,12578.6,1,"Reconnaissance","Service_Scan"
"3606794",6,1,60,4,3.1e-05,3.1e-05,0,3.1e-05,3.1e-05,3.1e-05,1,0,60,0,0,0,0,58,58,22222.2,58,32258.1,1,"Reconnaissance","Service_Scan"
"3584680",1,2,120,1,0.004085,0.004085,0,0.004085,0.004085,0.004085,1,1,60,60,244.798035,0,0,196,196,535.278,100,489.596,1,"Reconnaissance","OS_Fingerprint"
"3617161",1,13,1113,6,0.197874,0.197874,0,0.197874,0.197874,0.197874,7,6,532,581,60.644653,30.322327,25.268606,1300,1300,65.6097,100,62.9508,1,"Reconnaissance","Service_Scan"
"3593732",1,2,120,1,0.000957,0.000957,0,0.000957,0.000957,0.000957,1,1,60,60,1044.932007,0,0,200,200,1736.77,100,2089.86,1,"Reconnaissance","OS_Fingerprint"
"3661730",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,8866.37,58,10256.4,1,"Reconnaissance","Service_Scan"
"3578726",1,2,120,1,9e-05,9e-05,0,9e-05,9e-05,9e-05,1,1,60,60,11111.111328,0,0,200,200,8934.55,100,22222.2,1,"Reconnaissance","OS_Fingerprint"
"3629779",2,4,240,1,0.004227,0.004227,0,0.004227,0.004227,0.004227,2,2,120,120,709.723267,236.574417,236.574417,361,361,939.011,100,946.298,1,"Reconnaissance","Service_Scan"
"3585965",1,2,120,1,0.000278,0.000278,0,0.000278,0.000278,0.000278,1,1,60,60,3597.122314,0,0,181,181,6878.34,100,10791.4,1,"Reconnaissance","OS_Fingerprint"
"3643137",1,2,134,1,0,0,0,0,0,0,1,1,74,60,0,0,0,178,202,58265.1,88,0,1,"Reconnaissance","Service_Scan"
"3623496",1,2,120,1,6.7e-05,6.7e-05,0,6.7e-05,6.7e-05,6.7e-05,1,1,60,60,14925.373047,0,0,200,200,30683.4,100,37728.7,1,"Reconnaissance","Service_Scan"
"3609936",1,2,120,1,0.000109,0.000109,0,0.000109,0.000109,0.000109,1,1,60,60,9174.311523,0,0,200,200,12097.8,100,18348.6,1,"Reconnaissance","Service_Scan"
"3614075",1,13,1113,6,0.316305,0.316305,0,0.316305,0.316305,0.316305,7,6,532,581,37.938065,18.969032,15.807527,1551,1551,19.0363,100,52.7994,1,"Reconnaissance","Service_Scan"
"3631412",2,4,240,1,0.00757,0.00757,0,0.00757,0.00757,0.00757,2,2,120,120,396.301208,132.100403,132.100403,400,400,510.563,100,528.402,1,"Reconnaissance","Service_Scan"
"3588112",1,2,120,1,3.1e-05,3.1e-05,0,3.1e-05,3.1e-05,3.1e-05,1,1,60,60,32258.064453,0,0,200,200,40441.2,100,64516.1,1,"Reconnaissance","OS_Fingerprint"
"3637265",1,2,120,1,0.004025,0.004025,0,0.004025,0.004025,0.004025,1,1,60,60,248.447189,0,0,198,198,656.381,100,496.894,1,"Reconnaissance","Service_Scan"
"3621738",1,2,120,1,6.9e-05,6.9e-05,0,6.9e-05,6.9e-05,6.9e-05,1,1,60,60,14492.75293,0,0,196,200,35126.2,98,38117.5,1,"Reconnaissance","Service_Scan"
"3588370",1,2,120,1,2.9e-05,2.9e-05,0,2.9e-05,2.9e-05,2.9e-05,1,1,60,60,34482.757812,0,0,200,200,46511.6,100,68965.5,1,"Reconnaissance","OS_Fingerprint"
"3600032",6,1,60,4,5.5e-05,5.5e-05,0,5.5e-05,5.5e-05,5.5e-05,1,0,60,0,0,0,0,57,57,22012.6,57,36363.6,1,"Reconnaissance","Service_Scan"
"3645463",1,2,120,1,0.002324,0.002324,0,0.002324,0.002324,0.002324,1,1,60,60,430.292603,0,0,200,200,2382.37,100,860.585,1,"Reconnaissance","Service_Scan"
"3658133",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,77,77,7233.27,77,11111.1,1,"Reconnaissance","Service_Scan"
"3616618",1,13,1113,6,0.198368,0.198368,0,0.198368,0.198368,0.198368,7,6,532,581,60.493629,30.246815,25.205679,1300,1300,65.5531,100,65.5878,1,"Reconnaissance","Service_Scan"
"3611798",1,2,120,1,6.3e-05,6.3e-05,0,6.3e-05,6.3e-05,6.3e-05,1,1,60,60,15873.015625,0,0,201,201,36612,100,31746,1,"Reconnaissance","Service_Scan"
"3655497",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,77,76,8474.58,76,12903.2,1,"Reconnaissance","Service_Scan"
"3612040",1,2,120,1,8.6e-05,8.6e-05,0,8.6e-05,8.6e-05,8.6e-05,1,1,60,60,11627.907227,0,0,200,200,10939.7,100,23255.8,1,"Reconnaissance","Service_Scan"
"3662746",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,57,57,7667.03,57,15625,1,"Reconnaissance","Service_Scan"
"3624931",1,2,120,1,0.001426,0.001426,0,0.001426,0.001426,0.001426,1,1,60,60,701.262268,0,0,234,234,9.26734,100,1402.52,1,"Reconnaissance","Service_Scan"
"3584690",1,2,120,1,0.00668,0.00668,0,0.00668,0.00668,0.00668,1,1,60,60,149.700592,0,0,196,196,467.536,100,299.401,1,"Reconnaissance","OS_Fingerprint"
"3612031",1,2,120,1,9.8e-05,9.8e-05,0,9.8e-05,9.8e-05,9.8e-05,1,1,60,60,10204.082031,0,0,200,200,10939.7,100,20408.2,1,"Reconnaissance","Service_Scan"
"3595490",1,2,120,1,0.000102,0.000102,0,0.000102,0.000102,0.000102,1,1,60,60,9803.921875,0,0,200,200,31954,100,19607.8,1,"Reconnaissance","Service_Scan"
"3634632",1,2,120,1,0.000704,0.000704,0,0.000704,0.000704,0.000704,1,1,60,60,1420.45459,0,0,200,200,1608.64,100,2840.91,1,"Reconnaissance","Service_Scan"
"3612450",1,11,1258,6,0.592224,0.592224,0,0.592224,0.592224,0.592224,6,5,632,626,16.885502,8.442751,6.754201,1002,1002,14.2899,100,32.6188,1,"Reconnaissance","Service_Scan"
"3653813",1,2,120,1,0.004817,0.004817,0,0.004817,0.004817,0.004817,1,1,60,60,207.598083,0,0,197,197,44.2942,100,415.196,1,"Reconnaissance","Service_Scan"
"3594126",1,2,120,1,0.000226,0.000226,0,0.000226,0.000226,0.000226,1,1,60,60,4424.778809,0,0,201,201,2967.23,100,8849.56,1,"Reconnaissance","OS_Fingerprint"
"3666503",1,2,120,1,0.00337,0.00337,0,0.00337,0.00337,0.00337,1,1,60,60,296.735901,0,0,197,197,663.664,100,593.472,1,"Reconnaissance","Service_Scan"
"3652956",1,2,120,1,0.000558,0.000558,0,0.000558,0.000558,0.000558,1,1,60,60,1792.114746,0,0,200,200,4615.53,100,3584.23,1,"Reconnaissance","Service_Scan"
"3578902",1,2,120,1,0.000156,0.000156,0,0.000156,0.000156,0.000156,1,1,60,60,6410.256836,0,0,200,200,13301.4,100,12820.5,1,"Reconnaissance","OS_Fingerprint"
"3583527",1,2,120,1,0.001089,0.001089,0,0.001089,0.001089,0.001089,1,1,60,60,918.273621,0,0,197,197,589.132,100,1836.55,1,"Reconnaissance","OS_Fingerprint"
"3594872",1,10,756,6,0.004477,0.004477,0,0.004477,0.004477,0.004477,6,4,448,308,2010.27478,1116.819336,670.091614,1026,1021,4.79365,99,387.259,1,"Reconnaissance","OS_Fingerprint"
"3623053",1,2,120,1,6.2e-05,6.2e-05,0,6.2e-05,6.2e-05,6.2e-05,1,1,60,60,16129.032227,0,0,196,200,51452.3,98,38073,1,"Reconnaissance","Service_Scan"
"3662929",6,1,62,4,8.6e-05,8.6e-05,0,8.6e-05,8.6e-05,8.6e-05,1,0,62,0,0,0,0,56,56,10645.8,56,11627.9,1,"Reconnaissance","Service_Scan"
"3616330",1,13,1113,6,0.198984,0.198984,0,0.198984,0.198984,0.198984,7,6,532,581,60.306358,30.153179,25.127649,1300,1300,65.5772,100,65.5831,1,"Reconnaissance","Service_Scan"
"3631569",2,4,240,1,0.007272,0.007272,0,0.007272,0.007272,0.007272,2,2,120,120,412.54126,137.513748,137.513748,376,376,520.893,100,550.055,1,"Reconnaissance","Service_Scan"
"3628281",1,2,120,1,0.003267,0.003267,0,0.003267,0.003267,0.003267,1,1,60,60,306.091217,0,0,200,200,1097.39,100,612.182,1,"Reconnaissance","Service_Scan"
"3656677",6,1,60,4,9.4e-05,9.4e-05,0,9.4e-05,9.4e-05,9.4e-05,1,0,60,0,0,0,0,73,73,7607.78,73,10638.3,1,"Reconnaissance","Service_Scan"
"3629673",2,4,240,1,0.005338,0.005338,0,0.005338,0.005338,0.005338,2,2,120,120,562.00824,187.336075,187.336075,398,398,795.443,100,749.344,1,"Reconnaissance","Service_Scan"
"3660445",6,1,60,4,2e-04,2e-04,0,2e-04,2e-04,2e-04,1,0,60,0,0,0,0,58,58,8228.2,58,5000,1,"Reconnaissance","Service_Scan"
"3627432",1,1,60,1,0,0,0,0,0,0,1,0,60,0,0,0,0,100,100,0,100,0,1,"Reconnaissance","Service_Scan"
"3645778",1,2,120,1,6.8e-05,6.8e-05,0,6.8e-05,6.8e-05,6.8e-05,1,1,60,60,14705.881836,0,0,409,409,28485.3,100,29411.8,1,"Reconnaissance","Service_Scan"
"3647485",1,2,134,1,0.000845,0.000845,0,0.000845,0.000845,0.000845,1,1,74,60,1183.432007,0,0,201,201,181.842,100,2366.86,1,"Reconnaissance","Service_Scan"
"3593718",1,2,120,1,0.001828,0.001828,0,0.001828,0.001828,0.001828,1,1,60,60,547.045959,0,0,200,200,1736.77,100,1094.09,1,"Reconnaissance","OS_Fingerprint"
"3631221",1,3,180,1,0.001595,0.001595,0,0.001595,0.001595,0.001595,2,1,120,60,1253.918457,626.959229,0,206,202,3338.84,100,1880.88,1,"Reconnaissance","Service_Scan"
"3630058",1,2,120,1,0.001289,0.001289,0,0.001289,0.001289,0.001289,1,1,60,60,775.795166,0,0,210,210,1657.93,100,1551.59,1,"Reconnaissance","Service_Scan"
"3659490",6,1,60,4,0.000191,0.000191,0,0.000191,0.000191,0.000191,1,0,60,0,0,0,0,71,71,7528.23,71,5235.6,1,"Reconnaissance","Service_Scan"
"3583809",1,2,120,1,0.001733,0.001733,0,0.001733,0.001733,0.001733,1,1,60,60,577.034058,0,0,195,195,1357.24,100,1154.07,1,"Reconnaissance","OS_Fingerprint"
"3651567",1,2,120,1,0.003943,0.003943,0,0.003943,0.003943,0.003943,1,1,60,60,253.613998,0,0,198,198,689.079,100,507.228,1,"Reconnaissance","Service_Scan"
"3656617",6,1,60,4,0.000216,0.000216,0,0.000216,0.000216,0.000216,1,0,60,0,0,0,0,73,73,6040.27,73,4629.63,1,"Reconnaissance","Service_Scan"
"3614228",1,11,1504,6,0.20538,0.20538,0,0.20538,0.20538,0.20538,6,5,689,815,48.690235,24.345118,19.476093,1788,1788,19.5116,100,88.6271,1,"Reconnaissance","Service_Scan"
"3596662",1,2,120,1,1.4e-05,1.4e-05,0,1.4e-05,1.4e-05,1.4e-05,1,1,60,60,71428.570312,0,0,200,200,136054,100,142857,1,"Reconnaissance","Service_Scan"
"3584398",1,2,120,1,0.00331,0.00331,0,0.00331,0.00331,0.00331,1,1,60,60,302.114807,0,0,197,197,677.758,100,604.23,1,"Reconnaissance","OS_Fingerprint"
"3620172",1,2,120,1,3.8e-05,3.8e-05,0,3.8e-05,3.8e-05,3.8e-05,1,1,60,60,26315.791016,0,0,200,200,35733.6,100,10132.7,1,"Reconnaissance","Service_Scan"
"3616511",1,13,1113,6,0.198206,0.198206,0,0.198206,0.198206,0.198206,7,6,532,581,60.543072,30.271536,25.22628,1300,1300,65.5595,100,65.5134,1,"Reconnaissance","Service_Scan"
"3603636",6,1,60,4,8.9e-05,8.9e-05,0,8.9e-05,8.9e-05,8.9e-05,1,0,60,0,0,0,0,58,58,27290.4,58,11236,1,"Reconnaissance","Service_Scan"
"3629181",1,2,120,1,0.000258,0.000258,0,0.000258,0.000258,0.000258,1,1,60,60,3875.969238,0,0,140,170,4631.81,84,7751.94,1,"Reconnaissance","Service_Scan"
"3639200",6,1,60,4,0.00012,0.00012,0,0.00012,0.00012,0.00012,1,0,60,0,0,0,0,58,58,6789.52,58,16666.7,1,"Reconnaissance","Service_Scan"
"3651033",1,2,120,1,0.000681,0.000681,0,0.000681,0.000681,0.000681,1,1,60,60,1468.428711,0,0,200,200,1231.63,100,2936.86,1,"Reconnaissance","Service_Scan"
"3667647",1,2,120,1,0.003689,0.003689,0,0.003689,0.003689,0.003689,1,1,60,60,271.076172,0,0,200,200,140.137,100,542.152,1,"Reconnaissance","Service_Scan"
"3650583",1,2,134,1,0.000911,0.000911,0,0.000911,0.000911,0.000911,1,1,74,60,1097.694824,0,0,203,203,64.067,100,2195.39,1,"Reconnaissance","Service_Scan"
"3584628",1,2,120,1,0.004161,0.004161,0,0.004161,0.004161,0.004161,1,1,60,60,240.326859,0,0,196,196,467.536,100,480.654,1,"Reconnaissance","OS_Fingerprint"
"3609870",1,2,120,1,0.000189,0.000189,0,0.000189,0.000189,0.000189,1,1,60,60,5291.005371,0,0,200,200,16670.8,100,10582,1,"Reconnaissance","Service_Scan"
"3645888",1,2,120,1,2e-05,2e-05,0,2e-05,2e-05,2e-05,1,1,60,60,50000,0,0,201,201,29986.6,100,1e+05,1,"Reconnaissance","Service_Scan"
"3613651",1,2,120,1,0.000429,0.000429,0,0.000429,0.000429,0.000429,1,1,60,60,2331.002197,0,0,218,218,2801.64,100,4662,1,"Reconnaissance","Service_Scan"
"3620399",1,2,120,1,8.1e-05,8.1e-05,0,8.1e-05,8.1e-05,8.1e-05,1,1,60,60,12345.679688,0,0,200,200,27374.5,100,25614.8,1,"Reconnaissance","Service_Scan"
"3631034",1,2,120,1,0.001334,0.001334,0,0.001334,0.001334,0.001334,1,1,60,60,749.625183,0,0,208,208,1578.12,100,1499.25,1,"Reconnaissance","Service_Scan"
"3668338",1,2,120,1,8.2e-05,8.2e-05,0,8.2e-05,8.2e-05,8.2e-05,1,1,60,60,12195.12207,0,0,200,200,12619.9,100,13002.2,1,"Reconnaissance","Service_Scan"
"3643148",1,2,134,1,1.1e-05,1.1e-05,0,1.1e-05,1.1e-05,1.1e-05,1,1,74,60,90909.09375,0,0,178,202,58265.1,88,181818,1,"Reconnaissance","Service_Scan"
"3622710",1,2,120,1,5.8e-05,5.8e-05,0,5.8e-05,5.8e-05,5.8e-05,1,1,60,60,17241.378906,0,0,200,200,31642.6,100,35663.3,1,"Reconnaissance","Service_Scan"
"3642548",6,1,60,4,0.000211,0.000211,0,0.000211,0.000211,0.000211,1,0,60,0,0,0,0,58,58,6490.5,58,4739.34,1,"Reconnaissance","Service_Scan"
"3585137",1,2,120,1,0.000612,0.000612,0,0.000612,0.000612,0.000612,1,1,60,60,1633.986938,0,0,199,199,4542.25,100,3267.97,1,"Reconnaissance","OS_Fingerprint"
"3623633",1,2,120,1,8.6e-05,8.6e-05,0,8.6e-05,8.6e-05,8.6e-05,1,1,60,60,11627.907227,0,0,200,200,29837.3,100,37078.2,1,"Reconnaissance","Service_Scan"
"3628742",1,2,120,1,0.003446,0.003446,0,0.003446,0.003446,0.003446,1,1,60,60,290.191528,0,0,198,199,1493.51,99,580.383,1,"Reconnaissance","Service_Scan"
"3653660",1,2,120,1,0.001223,0.001223,0,0.001223,0.001223,0.001223,1,1,60,60,817.661499,0,0,194,194,573.898,100,1635.32,1,"Reconnaissance","Service_Scan"
"3617491",1,13,1113,6,0.200258,0.200258,0,0.200258,0.200258,0.200258,7,6,532,581,59.922699,29.961349,24.967791,1300,1300,65.4189,100,65.5336,1,"Reconnaissance","Service_Scan"
"3662008",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,8883.25,58,13333.3,1,"Reconnaissance","Service_Scan"
"3594302",1,3,180,1,0.000798,0.000798,0,0.000798,0.000798,0.000798,2,1,120,60,2506.265625,1253.132812,0,204,204,3117.41,100,3759.4,1,"Reconnaissance","OS_Fingerprint"
"3612158",1,2,120,1,8.2e-05,8.2e-05,0,8.2e-05,8.2e-05,8.2e-05,1,1,60,60,12195.12207,0,0,200,200,26688,100,24390.2,1,"Reconnaissance","Service_Scan"
"3580134",1,2,120,1,0.000191,0.000191,0,0.000191,0.000191,0.000191,1,1,60,60,5235.602051,0,0,200,200,16484,100,10471.2,1,"Reconnaissance","OS_Fingerprint"
"3628125",1,2,120,1,0.000348,0.000348,0,0.000348,0.000348,0.000348,1,1,60,60,2873.563232,0,0,200,200,3870.34,100,5747.13,1,"Reconnaissance","Service_Scan"
"3604637",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,57,57,20000,57,21505.4,1,"Reconnaissance","Service_Scan"
"3665384",1,2,120,1,0.00388,0.00388,0,0.00388,0.00388,0.00388,1,1,60,60,257.731964,0,0,198,198,712.943,100,515.464,1,"Reconnaissance","Service_Scan"
"3656462",6,1,60,4,0.000213,0.000213,0,0.000213,0.000213,0.000213,1,0,60,0,0,0,0,72,72,7943.51,72,4694.84,1,"Reconnaissance","Service_Scan"
"3593372",1,2,120,1,0.000882,0.000882,0,0.000882,0.000882,0.000882,1,1,60,60,1133.786865,0,0,202,202,2916.71,100,2267.57,1,"Reconnaissance","OS_Fingerprint"
"3595983",1,2,120,1,4.4e-05,4.4e-05,0,4.4e-05,4.4e-05,4.4e-05,1,1,60,60,22727.273438,0,0,200,200,44863.2,100,45454.5,1,"Reconnaissance","Service_Scan"
"3638501",6,1,60,4,0.000175,0.000175,0,0.000175,0.000175,0.000175,1,0,60,0,0,0,0,57,57,8338.3,57,6309.15,1,"Reconnaissance","Service_Scan"
"3666272",1,2,120,1,0.001071,0.001071,0,0.001071,0.001071,0.001071,1,1,60,60,933.706787,0,0,196,196,583.58,100,1867.41,1,"Reconnaissance","Service_Scan"
"3580607",1,2,120,1,0.000138,0.000138,0,0.000138,0.000138,0.000138,1,1,60,60,7246.376465,0,0,200,200,19275.2,100,14492.8,1,"Reconnaissance","OS_Fingerprint"
"3586120",1,1,60,3,0,0,0,0,0,0,1,0,60,0,0,0,0,151,151,0,100,0,1,"Reconnaissance","OS_Fingerprint"
"3618652",1,13,1113,6,0.199728,0.199728,0,0.199728,0.199728,0.199728,7,6,532,581,60.081711,30.040855,25.034046,1300,1300,65.5015,100,65.5444,1,"Reconnaissance","Service_Scan"
"3594367",1,2,120,1,0.000979,0.000979,0,0.000979,0.000979,0.000979,1,1,60,60,1021.450439,0,0,200,200,3217.81,100,2042.9,1,"Reconnaissance","OS_Fingerprint"
"3610195",1,2,120,1,0.000146,0.000146,0,0.000146,0.000146,0.000146,1,1,60,60,6849.314941,0,0,200,200,13076.2,100,13698.6,1,"Reconnaissance","Service_Scan"
"3608400",6,1,60,4,3.3e-05,3.3e-05,0,3.3e-05,3.3e-05,3.3e-05,1,0,60,0,0,0,0,58,58,27322.4,58,30303,1,"Reconnaissance","Service_Scan"
"3597673",1,2,120,1,0.000102,0.000102,0,0.000102,0.000102,0.000102,1,1,60,60,9803.921875,0,0,198,200,14611.5,99,19607.8,1,"Reconnaissance","Service_Scan"
"3614853",1,13,1113,6,0.197821,0.197821,0,0.197821,0.197821,0.197821,7,6,532,581,60.6609,30.33045,25.275375,1350,1350,11.4552,100,65.4538,1,"Reconnaissance","Service_Scan"
"3582493",1,2,120,1,0.000744,0.000744,0,0.000744,0.000744,0.000744,1,1,60,60,1344.085938,0,0,200,200,38.3505,100,2688.17,1,"Reconnaissance","OS_Fingerprint"
"3587544",1,2,120,1,0.000159,0.000159,0,0.000159,0.000159,0.000159,1,1,60,60,6289.308105,0,0,188,188,14910.2,100,12578.6,1,"Reconnaissance","OS_Fingerprint"
"3637390",1,2,120,1,0.644943,0.644943,0,0.644943,0.644943,0.644943,1,1,60,60,1.550525,0,0,188,176,29.2254,100,3.10105,1,"Reconnaissance","Service_Scan"
"3622623",1,2,120,1,3.7e-05,3.7e-05,0,3.7e-05,3.7e-05,3.7e-05,1,1,60,60,27027.025391,0,0,200,200,34718.6,100,40120.4,1,"Reconnaissance","Service_Scan"
"3584334",1,2,120,1,0.000858,0.000858,0,0.000858,0.000858,0.000858,1,1,60,60,1165.501099,0,0,197,197,677.758,100,2331,1,"Reconnaissance","OS_Fingerprint"
"3642707",6,1,60,4,0.000121,0.000121,0,0.000121,0.000121,0.000121,1,0,60,0,0,0,0,23,23,8264.46,23,8264.46,1,"Reconnaissance","Service_Scan"
"3629108",1,2,120,1,0.000371,0.000371,0,0.000371,0.000371,0.000371,1,1,60,60,2695.417725,0,0,30,170,4631.81,15,5390.84,1,"Reconnaissance","Service_Scan"
"3631862",1,2,120,1,0.002475,0.002475,0,0.002475,0.002475,0.002475,1,1,60,60,404.040405,0,0,201,201,811.721,100,808.081,1,"Reconnaissance","Service_Scan"
"3608277",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,20467.8,58,21505.4,1,"Reconnaissance","Service_Scan"
"3607082",6,1,60,4,3.3e-05,3.3e-05,0,3.3e-05,3.3e-05,3.3e-05,1,0,60,0,0,0,0,58,58,19973.4,58,30303,1,"Reconnaissance","Service_Scan"
"3662543",6,1,60,4,0.000251,0.000251,0,0.000251,0.000251,0.000251,1,0,60,0,0,0,0,57,57,6545.11,57,7968.13,1,"Reconnaissance","Service_Scan"
"3617975",1,13,1113,6,0.199355,0.199355,0,0.199355,0.199355,0.199355,7,6,532,581,60.194122,30.097061,25.080885,1300,1300,65.4454,100,65.4793,1,"Reconnaissance","Service_Scan"
"3591272",1,2,120,1,0.000539,0.000539,0,0.000539,0.000539,0.000539,1,1,60,60,1855.28772,0,0,202,202,3480.84,100,3710.58,1,"Reconnaissance","OS_Fingerprint"
"3651868",1,2,120,1,0.00082,0.00082,0,0.00082,0.00082,0.00082,1,1,60,60,1219.512207,0,0,199,199,3.90306,100,2.42802,1,"Reconnaissance","Service_Scan"
"3610777",1,2,120,1,6.5e-05,6.5e-05,0,6.5e-05,6.5e-05,6.5e-05,1,1,60,60,15384.615234,0,0,201,201,23363.9,100,30769.2,1,"Reconnaissance","Service_Scan"
"3665527",1,2,120,1,0.004344,0.004344,0,0.004344,0.004344,0.004344,1,1,60,60,230.202576,0,0,199,199,7.86689,100,460.405,1,"Reconnaissance","Service_Scan"
"3643726",1,2,134,1,1.3e-05,1.3e-05,0,1.3e-05,1.3e-05,1.3e-05,1,1,74,60,76923.078125,0,0,126,212,30679.3,57,153846,1,"Reconnaissance","Service_Scan"
"3590068",1,2,120,1,3.1e-05,3.1e-05,0,3.1e-05,3.1e-05,3.1e-05,1,1,60,60,32258.064453,0,0,200,200,42839.7,100,64516.1,1,"Reconnaissance","OS_Fingerprint"
"3579257",1,2,120,1,0.000172,0.000172,0,0.000172,0.000172,0.000172,1,1,60,60,5813.953613,0,0,200,200,2775.77,100,11627.9,1,"Reconnaissance","OS_Fingerprint"
"3584826",1,2,120,1,0.000922,0.000922,0,0.000922,0.000922,0.000922,1,1,60,60,1084.598755,0,0,208,196,23.3661,98,2169.2,1,"Reconnaissance","OS_Fingerprint"
"3631354",1,2,120,1,0.001514,0.001514,0,0.001514,0.001514,0.001514,1,1,60,60,660.501953,0,0,273,273,807.872,100,1321,1,"Reconnaissance","Service_Scan"
"3605934",6,1,60,4,4.8e-05,4.8e-05,0,4.8e-05,4.8e-05,4.8e-05,1,0,60,0,0,0,0,58,58,23771.8,58,20833.3,1,"Reconnaissance","Service_Scan"
"3587389",1,2,120,1,0.00035,0.00035,0,0.00035,0.00035,0.00035,1,1,60,60,2857.143066,0,0,200,200,6093.69,100,5714.29,1,"Reconnaissance","OS_Fingerprint"
"3623859",1,4,240,1,0.008348,0.008348,0,0.008348,0.008348,0.008348,2,2,120,120,359.367493,119.789169,119.789169,322,330,485.989,98,479.157,1,"Reconnaissance","Service_Scan"
