"","flgs_number","pkts","bytes","state_number","dur","mean","stddev","sum","min","max","spkts","dpkts","sbytes","dbytes","rate","srate","drate","TnP_PDstIP","TnP_PerProto","AR_P_Proto_P_SrcIP","N_IN_Conn_P_DstIP","AR_P_Proto_P_Dport","attack","category","subcategory"
"3645004",1,2,120,1,0.001582,0.001582,0,0.001582,0.001582,0.001582,1,1,60,60,632.111206,0,0,200,200,5828.02,100,1264.22,1,"Reconnaissance","Service_Scan"
"3589270",1,2,120,1,8.4e-05,8.4e-05,0,8.4e-05,8.4e-05,8.4e-05,1,1,60,60,11904.761719,0,0,200,200,22464.3,100,23809.5,1,"Reconnaissance","OS_Fingerprint"
"3633455",1,2,120,1,0.00342,0.00342,0,0.00342,0.00342,0.00342,1,1,60,60,292.397675,0,0,192,192,834.249,100,584.795,1,"Reconnaissance","Service_Scan"
"3617219",1,13,1113,6,0.198688,0.198688,0,0.198688,0.198688,0.198688,7,6,532,581,60.396198,30.198099,25.165083,1300,1300,65.4792,100,65.4764,1,"Reconnaissance","Service_Scan"
"3620059",1,2,120,1,2e-06,2e-06,0,2e-06,2e-06,2e-06,1,1,60,60,5e+05,0,0,198,200,52800,99,33968.1,1,"Reconnaissance","Service_Scan"
"3601342",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,23511,58,25316.5,1,"Reconnaissance","Service_Scan"
"3599011",1,2,120,1,0.000161,0.000161,0,0.000161,0.000161,0.000161,1,1,60,60,6211.180176,0,0,200,200,11547.3,100,12422.4,1,"Reconnaissance","Service_Scan"
"3603304",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,21216.4,58,33333.3,1,"Reconnaissance","Service_Scan"
"3588544",1,2,120,1,4.8e-05,4.8e-05,0,4.8e-05,4.8e-05,4.8e-05,1,1,60,60,20833.332031,0,0,201,201,47755.5,100,41666.7,1,"Reconnaissance","OS_Fingerprint"
"3583545",1,2,120,1,0.003724,0.003724,0,0.003724,0.003724,0.003724,1,1,60,60,268.528473,0,0,197,197,589.132,100,537.057,1,"Reconnaissance","OS_Fingerprint"
"3609147",6,1,60,4,4e-05,4e-05,0,4e-05,4e-05,4e-05,1,0,60,0,0,0,0,27,57,23391.8,27,25000,1,"Reconnaissance","Service_Scan"
"3659247",6,1,60,4,0.000173,0.000173,0,0.000173,0.000173,0.000173,1,0,60,0,0,0,0,74,74,7352.94,74,5780.35,1,"Reconnaissance","Service_Scan"
"3654832",1,2,120,1,0.00373,0.00373,0,0.00373,0.00373,0.00373,1,1,60,60,268.096527,0,0,198,198,153.102,100,536.193,1,"Reconnaissance","Service_Scan"
"3609542",1,2,120,1,0.000114,0.000114,0,0.000114,0.000114,0.000114,1,1,60,60,8771.929688,0,0,200,200,11968.9,100,17543.9,1,"Reconnaissance","Service_Scan"
"3635245",1,2,120,1,0.000836,0.000836,0,0.000836,0.000836,0.000836,1,1,60,60,1196.172241,0,0,351,193,55.9597,100,2392.34,1,"Reconnaissance","Service_Scan"
"3628431",1,1,60,3,0,0,0,0,0,0,1,0,60,0,0,0,0,186,186,698.823,100,0,1,"Reconnaissance","Service_Scan"
"3628874",1,2,120,1,0.00044,0.00044,0,0.00044,0.00044,0.00044,1,1,60,60,2272.727295,0,0,200,200,5657.87,100,4545.45,1,"Reconnaissance","Service_Scan"
"3607719",6,1,60,4,5.5e-05,5.5e-05,0,5.5e-05,5.5e-05,5.5e-05,1,0,60,0,0,0,0,57,57,23659.3,57,18181.8,1,"Reconnaissance","Service_Scan"
"3629348",2,4,240,1,0.005554,0.005554,0,0.005554,0.005554,0.005554,2,2,120,120,540.151245,180.050415,180.050415,306,306,1035.77,100,720.202,1,"Reconnaissance","Service_Scan"
"3651340",1,2,120,1,0.004263,0.004263,0,0.004263,0.004263,0.004263,1,1,60,60,234.576584,0,0,192,192,530.699,100,469.153,1,"Reconnaissance","Service_Scan"
"3643626",1,2,134,1,1.3e-05,1.3e-05,0,1.3e-05,1.3e-05,1.3e-05,1,1,74,60,76923.078125,0,0,198,200,103502,99,153846,1,"Reconnaissance","Service_Scan"
"3629108",1,2,120,1,0.000371,0.000371,0,0.000371,0.000371,0.000371,1,1,60,60,2695.417725,0,0,30,170,4631.81,15,5390.84,1,"Reconnaissance","Service_Scan"
"3646609",1,2,120,1,0.00018,0.00018,0,0.00018,0.00018,0.00018,1,1,60,60,5555.555664,0,0,200,200,19964.1,100,11111.1,1,"Reconnaissance","Service_Scan"
"3588017",1,2,120,1,2.3e-05,2.3e-05,0,2.3e-05,2.3e-05,2.3e-05,1,1,60,60,43478.261719,0,0,200,200,44867.4,100,86956.5,1,"Reconnaissance","OS_Fingerprint"
"3611519",1,2,120,1,9e-06,9e-06,0,9e-06,9e-06,9e-06,1,1,60,60,111111.109375,0,0,200,200,24703.6,100,222222,1,"Reconnaissance","Service_Scan"
"3661581",6,1,60,4,0.000208,0.000208,0,0.000208,0.000208,0.000208,1,0,60,0,0,0,0,58,58,7816.57,58,4807.69,1,"Reconnaissance","Service_Scan"
"3633630",1,2,120,1,0.00076,0.00076,0,0.00076,0.00076,0.00076,1,1,60,60,1315.789429,0,0,196,196,706.854,100,2631.58,1,"Reconnaissance","Service_Scan"
"3599395",6,1,60,4,4.9e-05,4.9e-05,0,4.9e-05,4.9e-05,4.9e-05,1,0,60,0,0,0,0,1001,30,36231.9,93,40816.3,1,"Reconnaissance","Service_Scan"
"3664639",1,2,120,1,2e-04,2e-04,0,2e-04,2e-04,2e-04,1,1,60,60,5000,0,0,200,200,4131.1,100,10000,1,"Reconnaissance","Service_Scan"
"3625115",1,2,120,1,0.000974,0.000974,0,0.000974,0.000974,0.000974,1,1,60,60,1026.69397,0,0,205,205,1408.08,100,2053.39,1,"Reconnaissance","Service_Scan"
"3602289",6,1,60,4,0.000103,0.000103,0,0.000103,0.000103,0.000103,1,0,60,0,0,0,0,58,58,19531.2,58,9708.74,1,"Reconnaissance","Service_Scan"
"3623134",1,2,120,1,3.1e-05,3.1e-05,0,3.1e-05,3.1e-05,3.1e-05,1,1,60,60,32258.064453,0,0,198,200,43824.7,99,33060.6,1,"Reconnaissance","Service_Scan"
"3583211",1,2,120,1,0.000681,0.000681,0,0.000681,0.000681,0.000681,1,1,60,60,1468.428711,0,0,200,200,35.4249,100,2936.86,1,"Reconnaissance","OS_Fingerprint"
"3623508",1,2,120,1,6.2e-05,6.2e-05,0,6.2e-05,6.2e-05,6.2e-05,1,1,60,60,16129.032227,0,0,200,200,24571.9,100,14782,1,"Reconnaissance","Service_Scan"
"3607832",6,1,60,4,4.9e-05,4.9e-05,0,4.9e-05,4.9e-05,4.9e-05,1,0,60,0,0,0,0,59,59,19920.3,59,40816.3,1,"Reconnaissance","Service_Scan"
"3622947",1,2,120,1,7.6e-05,7.6e-05,0,7.6e-05,7.6e-05,7.6e-05,1,1,60,60,13157.895508,0,0,198,200,17973.9,99,17805.8,1,"Reconnaissance","Service_Scan"
"3634154",1,2,120,1,0.000839,0.000839,0,0.000839,0.000839,0.000839,1,1,60,60,1191.895142,0,0,196,196,899.532,100,2383.79,1,"Reconnaissance","Service_Scan"
"3659985",6,1,60,4,0.000225,0.000225,0,0.000225,0.000225,0.000225,1,0,60,0,0,0,0,134,56,7799.44,57,8888.89,1,"Reconnaissance","Service_Scan"
"3645160",1,2,120,1,0.000157,0.000157,0,0.000157,0.000157,0.000157,1,1,60,60,6369.426758,0,0,200,200,6775.99,100,12738.9,1,"Reconnaissance","Service_Scan"
"3633983",1,2,120,1,0.003383,0.003383,0,0.003383,0.003383,0.003383,1,1,60,60,295.595642,0,0,198,198,772.728,100,591.191,1,"Reconnaissance","Service_Scan"
"3578180",1,2,120,1,7.7e-05,7.7e-05,0,7.7e-05,7.7e-05,7.7e-05,1,1,60,60,12987.013672,0,0,200,200,7260.85,100,25974,1,"Reconnaissance","OS_Fingerprint"
"3584597",1,2,120,1,0.0011,0.0011,0,0.0011,0.0011,0.0011,1,1,60,60,909.090942,0,0,195,195,804.304,100,1818.18,1,"Reconnaissance","OS_Fingerprint"
"3606440",6,1,60,4,5e-05,5e-05,0,5e-05,5e-05,5e-05,1,0,60,0,0,0,0,57,57,21472.4,57,20000,1,"Reconnaissance","Service_Scan"
"3663732",1,2,120,1,0.004114,0.004114,0,0.004114,0.004114,0.004114,1,1,60,60,243.072433,0,0,194,194,572.775,100,486.145,1,"Reconnaissance","Service_Scan"
"3633845",1,2,120,1,0.000859,0.000859,0,0.000859,0.000859,0.000859,1,1,60,60,1164.144287,0,0,197,197,786.179,100,2328.29,1,"Reconnaissance","Service_Scan"
"3644568",1,2,134,1,6.6e-05,6.6e-05,0,6.6e-05,6.6e-05,6.6e-05,1,1,74,60,15151.514648,0,0,200,200,8172.27,100,30303,1,"Reconnaissance","Service_Scan"
"3581343",1,2,120,1,3.6e-05,3.6e-05,0,3.6e-05,3.6e-05,3.6e-05,1,1,60,60,27777.777344,0,0,200,200,60551,100,55555.6,1,"Reconnaissance","OS_Fingerprint"
"3660591",6,1,60,4,0.000149,0.000149,0,0.000149,0.000149,0.000149,1,0,60,0,0,0,0,58,58,8911.52,58,6711.41,1,"Reconnaissance","Service_Scan"
"3635093",1,2,120,1,0.003303,0.003303,0,0.003303,0.003303,0.003303,1,1,60,60,302.755066,0,0,196,196,743.856,100,605.51,1,"Reconnaissance","Service_Scan"
"3624326",1,2,120,1,0.000773,0.000773,0,0.000773,0.000773,0.000773,1,1,60,60,1293.661011,0,0,296,296,971.02,100,2587.32,1,"Reconnaissance","Service_Scan"
"3593381",1,2,120,1,0.00103,0.00103,0,0.00103,0.00103,0.00103,1,1,60,60,970.873718,0,0,202,202,2916.71,100,1941.75,1,"Reconnaissance","OS_Fingerprint"
"3637920",6,1,60,4,0.000179,0.000179,0,0.000179,0.000179,0.000179,1,0,60,0,0,0,0,60,60,11787.8,60,22346.4,1,"Reconnaissance","Service_Scan"
"3590050",1,2,120,1,1.4e-05,1.4e-05,0,1.4e-05,1.4e-05,1.4e-05,1,1,60,60,71428.570312,0,0,200,200,42839.7,100,142857,1,"Reconnaissance","OS_Fingerprint"
"3622829",1,2,120,1,6.6e-05,6.6e-05,0,6.6e-05,6.6e-05,6.6e-05,1,1,60,60,15151.514648,0,0,196,200,31563.8,98,35897.4,1,"Reconnaissance","Service_Scan"
"3587515",1,1,60,3,0,0,0,0,0,0,1,0,60,0,0,0,0,188,188,14910.2,100,0,1,"Reconnaissance","OS_Fingerprint"
"3609771",1,2,120,1,0.000169,0.000169,0,0.000169,0.000169,0.000169,1,1,60,60,5917.159668,0,0,201,201,15845.5,100,11834.3,1,"Reconnaissance","Service_Scan"
"3610666",1,2,120,1,0.000139,0.000139,0,0.000139,0.000139,0.000139,1,1,60,60,7194.244629,0,0,200,200,21324.2,100,14388.5,1,"Reconnaissance","Service_Scan"
"3658555",6,1,60,4,0.000178,0.000178,0,0.000178,0.000178,0.000178,1,0,60,0,0,0,0,80,80,8572.65,80,5617.98,1,"Reconnaissance","Service_Scan"
"3665342",1,2,120,1,0.003544,0.003544,0,0.003544,0.003544,0.003544,1,1,60,60,282.167053,0,0,198,198,712.943,100,564.334,1,"Reconnaissance","Service_Scan"
"3579980",1,2,120,1,0.000131,0.000131,0,0.000131,0.000131,0.000131,1,1,60,60,7633.588379,0,0,200,200,18892.9,100,15267.2,1,"Reconnaissance","OS_Fingerprint"
"3580746",1,2,120,1,0.000132,0.000132,0,0.000132,0.000132,0.000132,1,1,60,60,7575.757324,0,0,200,200,19988,100,15151.5,1,"Reconnaissance","OS_Fingerprint"
"3579301",1,2,120,1,4e-05,4e-05,0,4e-05,4e-05,4e-05,1,1,60,60,25000,0,0,200,200,2775.77,100,50000,1,"Reconnaissance","OS_Fingerprint"
"3650718",1,2,134,1,0.000783,0.000783,0,0.000783,0.000783,0.000783,1,1,74,60,1277.13916,0,0,202,202,96.0502,100,2554.28,1,"Reconnaissance","Service_Scan"
"3585267",1,2,120,1,0.000996,0.000996,0,0.000996,0.000996,0.000996,1,1,60,60,1004.016052,0,0,200,200,1203.56,100,2008.03,1,"Reconnaissance","OS_Fingerprint"
"3588150",1,2,120,1,0.000187,0.000187,0,0.000187,0.000187,0.000187,1,1,60,60,5347.59375,0,0,200,200,14901.8,100,10695.2,1,"Reconnaissance","OS_Fingerprint"
"3658223",6,1,60,4,0.00019,0.00019,0,0.00019,0.00019,0.00019,1,0,60,0,0,0,0,75,75,8234.22,75,5263.16,1,"Reconnaissance","Service_Scan"
"3613220",1,2,120,1,3.4e-05,3.4e-05,0,3.4e-05,3.4e-05,3.4e-05,1,1,60,60,29411.763672,0,0,200,200,6276.87,100,58823.5,1,"Reconnaissance","Service_Scan"
"3610831",1,2,120,1,0.000102,0.000102,0,0.000102,0.000102,0.000102,1,1,60,60,9803.921875,0,0,200,200,18804.1,100,19607.8,1,"Reconnaissance","Service_Scan"
"3607997",6,1,60,4,4.8e-05,4.8e-05,0,4.8e-05,4.8e-05,4.8e-05,1,0,60,0,0,0,0,56,56,18324.6,56,20833.3,1,"Reconnaissance","Service_Scan"
"3657523",6,1,60,4,8.8e-05,8.8e-05,0,8.8e-05,8.8e-05,8.8e-05,1,0,60,0,0,0,0,74,74,8571.43,74,22727.3,1,"Reconnaissance","Service_Scan"
"3592652",1,2,120,1,0.000648,0.000648,0,0.000648,0.000648,0.000648,1,1,60,60,1543.209961,0,0,200,200,2012.23,100,3086.42,1,"Reconnaissance","OS_Fingerprint"
"3581947",1,2,120,1,0.003618,0.003618,0,0.003618,0.003618,0.003618,1,1,60,60,276.395782,0,0,191,191,611.772,100,552.792,1,"Reconnaissance","OS_Fingerprint"
"3645131",1,2,120,1,0.000119,0.000119,0,0.000119,0.000119,0.000119,1,1,60,60,8403.361328,0,0,200,200,6775.99,100,16806.7,1,"Reconnaissance","Service_Scan"
"3634472",1,2,120,1,0.000387,0.000387,0,0.000387,0.000387,0.000387,1,1,60,60,2583.979248,0,0,200,200,2578.12,100,5167.96,1,"Reconnaissance","Service_Scan"
"3657269",6,1,60,4,0.000169,0.000169,0,0.000169,0.000169,0.000169,1,0,60,0,0,0,0,74,74,7695.42,74,11834.3,1,"Reconnaissance","Service_Scan"
"3626364",1,2,120,1,0.001314,0.001314,0,0.001314,0.001314,0.001314,1,1,60,60,761.035034,0,0,200,200,1650.75,100,1522.07,1,"Reconnaissance","Service_Scan"
"3608452",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,62,62,26446.3,62,57142.9,1,"Reconnaissance","Service_Scan"
"3586941",1,1,60,3,0,0,0,0,0,0,1,0,60,0,0,0,0,177,177,18167.7,100,0,1,"Reconnaissance","OS_Fingerprint"
"3588527",1,2,120,1,5.6e-05,5.6e-05,0,5.6e-05,5.6e-05,5.6e-05,1,1,60,60,17857.142578,0,0,201,201,53078.6,100,35714.3,1,"Reconnaissance","OS_Fingerprint"
"3584769",1,2,120,1,0.006097,0.006097,0,0.006097,0.006097,0.006097,1,1,60,60,164.015091,0,0,195,195,333.936,100,328.03,1,"Reconnaissance","OS_Fingerprint"
"3583315",1,2,120,1,0.92597,0.92597,0,0.92597,0.92597,0.92597,1,1,60,60,1.079949,0,0,200,200,5.18578,100,2.1599,1,"Reconnaissance","OS_Fingerprint"
"3668108",1,2,120,1,6.5e-05,6.5e-05,0,6.5e-05,6.5e-05,6.5e-05,1,1,60,60,15384.615234,0,0,200,200,15615.2,100,13434.5,1,"Reconnaissance","Service_Scan"
"3593550",1,2,120,1,0.000372,0.000372,0,0.000372,0.000372,0.000372,1,1,60,60,2688.171875,0,0,371,371,2.01923,100,5376.34,1,"Reconnaissance","OS_Fingerprint"
"3613093",1,2,120,1,0.000784,0.000784,0,0.000784,0.000784,0.000784,1,1,60,60,1275.510254,0,0,200,200,5912.79,100,2551.02,1,"Reconnaissance","Service_Scan"
"3638858",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,8018.33,58,9302.33,1,"Reconnaissance","Service_Scan"
"3579606",1,2,120,1,8.6e-05,8.6e-05,0,8.6e-05,8.6e-05,8.6e-05,1,1,60,60,11627.907227,0,0,200,200,14951,100,23255.8,1,"Reconnaissance","OS_Fingerprint"
"3607241",6,1,60,4,5.1e-05,5.1e-05,0,5.1e-05,5.1e-05,5.1e-05,1,0,60,0,0,0,0,57,57,28985.5,57,39215.7,1,"Reconnaissance","Service_Scan"
"3620390",1,2,120,1,7.9e-05,7.9e-05,0,7.9e-05,7.9e-05,7.9e-05,1,1,60,60,12658.228516,0,0,200,200,27374.5,100,25614.8,1,"Reconnaissance","Service_Scan"
"3618320",1,13,1113,6,0.198275,0.198275,0,0.198275,0.198275,0.198275,7,6,532,581,60.522003,30.261002,25.217501,1300,1300,65.6049,100,65.5767,1,"Reconnaissance","Service_Scan"
"3585342",1,2,120,1,0.000512,0.000512,0,0.000512,0.000512,0.000512,1,1,60,60,1953.125,0,0,200,200,1565.03,100,3906.25,1,"Reconnaissance","OS_Fingerprint"
"3604259",6,1,60,4,8.5e-05,8.5e-05,0,8.5e-05,8.5e-05,8.5e-05,1,0,60,0,0,0,0,56,56,14373.7,56,11764.7,1,"Reconnaissance","Service_Scan"
"3615931",1,13,1113,6,0.198481,0.198481,0,0.198481,0.198481,0.198481,7,6,532,581,60.45919,30.229595,25.191328,1300,1300,65.5685,100,65.5461,1,"Reconnaissance","Service_Scan"
"3656749",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,82,82,8474.58,82,17857.1,1,"Reconnaissance","Service_Scan"
"3654002",1,2,120,1,0.000487,0.000487,0,0.000487,0.000487,0.000487,1,1,60,60,2053.387939,0,0,200,200,3993.84,100,4106.78,1,"Reconnaissance","Service_Scan"
"3632866",1,2,120,1,0.000821,0.000821,0,0.000821,0.000821,0.000821,1,1,60,60,1218.026733,0,0,216,216,1836.31,100,2436.05,1,"Reconnaissance","Service_Scan"
"3661587",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,10510.5,58,25641,1,"Reconnaissance","Service_Scan"
"3585517",1,1,60,3,0,0,0,0,0,0,1,0,60,0,0,0,0,195,195,1297.23,100,0,1,"Reconnaissance","OS_Fingerprint"
"3644320",1,2,134,1,1.7e-05,1.7e-05,0,1.7e-05,1.7e-05,1.7e-05,1,1,74,60,58823.527344,0,0,198,200,65389.7,99,117647,1,"Reconnaissance","Service_Scan"
"3587388",1,2,120,1,0.00034,0.00034,0,0.00034,0.00034,0.00034,1,1,60,60,2941.176514,0,0,200,200,6093.69,100,5882.35,1,"Reconnaissance","OS_Fingerprint"
"3578936",1,2,120,1,0.000191,0.000191,0,0.000191,0.000191,0.000191,1,1,60,60,5235.602051,0,0,200,200,12879.1,100,10471.2,1,"Reconnaissance","OS_Fingerprint"
"3630876",1,2,120,1,0.000966,0.000966,0,0.000966,0.000966,0.000966,1,1,60,60,1035.196655,0,0,206,206,1454.13,100,2070.39,1,"Reconnaissance","Service_Scan"
"3659872",6,1,60,4,0.000149,0.000149,0,0.000149,0.000149,0.000149,1,0,60,0,0,0,0,147,57,7808.14,58,6711.41,1,"Reconnaissance","Service_Scan"
"3617305",1,13,1113,6,0.198723,0.198723,0,0.198723,0.198723,0.198723,7,6,532,581,60.385559,30.19278,25.16065,1300,1300,65.5183,100,65.5602,1,"Reconnaissance","Service_Scan"
"3618971",1,13,1113,6,0.1973,0.1973,0,0.1973,0.1973,0.1973,7,6,532,581,60.821083,30.410542,25.342119,1300,1300,65.6345,100,65.5303,1,"Reconnaissance","Service_Scan"
"3599570",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,87,87,344828,87,0,1,"Reconnaissance","Service_Scan"
"3649704",1,2,134,1,0.000216,0.000216,0,0.000216,0.000216,0.000216,1,1,74,60,4629.629395,0,0,201,201,188.151,100,9259.26,1,"Reconnaissance","Service_Scan"
"3666443",1,2,120,1,0.001183,0.001183,0,0.001183,0.001183,0.001183,1,1,60,60,845.308533,0,0,197,197,663.664,100,1690.62,1,"Reconnaissance","Service_Scan"
"3634753",1,2,120,1,0.002852,0.002852,0,0.002852,0.002852,0.002852,1,1,60,60,350.631134,0,0,200,200,1160.12,100,701.262,1,"Reconnaissance","Service_Scan"
"3613786",1,15,3413,1,0.357951,0.357951,0,0.357951,0.357951,0.357951,7,8,1464,1949,39.1115,16.762072,19.55575,1340,1340,20.5323,100,6.16507,1,"Reconnaissance","Service_Scan"
"3620637",1,2,120,1,0.000108,0.000108,0,0.000108,0.000108,0.000108,1,1,60,60,9259.258789,0,0,196,200,28972.8,98,35075.2,1,"Reconnaissance","Service_Scan"
"3633748",1,1,60,3,0,0,0,0,0,0,1,0,60,0,0,0,0,196,196,886.312,100,0,1,"Reconnaissance","Service_Scan"
"3601245",6,1,60,4,6e-05,6e-05,0,6e-05,6e-05,6e-05,1,0,60,0,0,0,0,57,57,23931.6,57,16666.7,1,"Reconnaissance","Service_Scan"
"3654258",1,2,120,1,0.003704,0.003704,0,0.003704,0.003704,0.003704,1,1,60,60,269.978394,0,0,195,195,652.956,100,539.957,1,"Reconnaissance","Service_Scan"
"3618579",1,13,1113,6,0.197826,0.197826,0,0.197826,0.197826,0.197826,7,6,532,581,60.659367,30.329683,25.274736,1300,1300,65.6615,100,65.5385,1,"Reconnaissance","Service_Scan"
"3597490",1,2,120,1,0.00103,0.00103,0,0.00103,0.00103,0.00103,1,1,60,60,970.873718,0,0,200,200,6906.55,100,1941.75,1,"Reconnaissance","Service_Scan"
"3624662",1,4,240,1,0.00607,0.00607,0,0.00607,0.00607,0.00607,2,2,120,120,494.233917,164.744644,164.744644,459,459,679.033,100,658.979,1,"Reconnaissance","Service_Scan"
"3668324",1,2,120,1,0.000166,0.000166,0,0.000166,0.000166,0.000166,1,1,60,60,6024.09668,0,0,200,200,14164.3,100,13002.2,1,"Reconnaissance","Service_Scan"
"3592021",1,2,120,1,0.001308,0.001308,0,0.001308,0.001308,0.001308,1,1,60,60,764.526001,0,0,202,202,2274.29,100,1529.05,1,"Reconnaissance","OS_Fingerprint"
"3590765",1,2,120,1,0.000241,0.000241,0,0.000241,0.000241,0.000241,1,1,60,60,4149.377441,0,0,200,200,3479.77,100,8298.75,1,"Reconnaissance","OS_Fingerprint"
"3653599",1,2,120,1,0.004003,0.004003,0,0.004003,0.004003,0.004003,1,1,60,60,249.812637,0,0,198,198,521.534,100,499.625,1,"Reconnaissance","Service_Scan"
"3598808",1,2,120,1,0.000166,0.000166,0,0.000166,0.000166,0.000166,1,1,60,60,6024.09668,0,0,200,200,12558.9,100,12048.2,1,"Reconnaissance","Service_Scan"
"3662376",6,1,60,4,0.000143,0.000143,0,0.000143,0.000143,0.000143,1,0,60,0,0,0,0,58,58,6796.56,58,6993.01,1,"Reconnaissance","Service_Scan"
"3609136",6,1,60,4,9.8e-05,9.8e-05,0,9.8e-05,9.8e-05,9.8e-05,1,0,60,0,0,0,0,27,57,23391.8,27,10204.1,1,"Reconnaissance","Service_Scan"
"3648635",1,2,134,1,0.002632,0.002632,0,0.002632,0.002632,0.002632,1,1,74,60,379.939209,0,0,200,200,2762.55,100,759.878,1,"Reconnaissance","Service_Scan"
"3579293",1,2,120,1,2.9e-05,2.9e-05,0,2.9e-05,2.9e-05,2.9e-05,1,1,60,60,34482.757812,0,0,200,200,2775.77,100,68965.5,1,"Reconnaissance","OS_Fingerprint"
"3664080",1,2,120,1,0.000617,0.000617,0,0.000617,0.000617,0.000617,1,1,60,60,1620.745605,0,0,198,198,763.951,100,3241.49,1,"Reconnaissance","Service_Scan"
"3635951",1,2,120,1,0.004518,0.004518,0,0.004518,0.004518,0.004518,1,1,60,60,221.336884,0,0,198,198,554.833,100,442.674,1,"Reconnaissance","Service_Scan"
"3613890",1,11,1481,6,0.181466,0.181466,0,0.181466,0.181466,0.181466,6,5,656,825,55.106743,27.553371,22.042696,1481,1481,16.5238,100,25.169,1,"Reconnaissance","Service_Scan"
"3611162",1,2,120,1,0.000197,0.000197,0,0.000197,0.000197,0.000197,1,1,60,60,5076.14209,0,0,200,200,16673.6,100,10152.3,1,"Reconnaissance","Service_Scan"
"3599082",1,2,120,1,6.9e-05,6.9e-05,0,6.9e-05,6.9e-05,6.9e-05,1,1,60,60,14492.75293,0,0,200,200,11547.3,100,28985.5,1,"Reconnaissance","Service_Scan"
"3648507",1,2,134,1,0.000663,0.000663,0,0.000663,0.000663,0.000663,1,1,74,60,1508.295654,0,0,205,205,40.247,100,3016.59,1,"Reconnaissance","Service_Scan"
"3652831",1,2,120,1,0.042558,0.042558,0,0.042558,0.042558,0.042558,1,1,60,60,23.497345,0,0,200,200,79.6671,100,46.9947,1,"Reconnaissance","Service_Scan"
"3618352",1,13,1113,6,0.198915,0.198915,0,0.198915,0.198915,0.198915,7,6,532,581,60.327274,30.163637,25.136364,1300,1300,65.4877,100,65.5767,1,"Reconnaissance","Service_Scan"
"3586298",1,2,120,1,0.000225,0.000225,0,0.000225,0.000225,0.000225,1,1,60,60,4444.444336,0,0,135,135,7144.02,100,8888.89,1,"Reconnaissance","OS_Fingerprint"
"3584367",1,2,120,1,0.003919,0.003919,0,0.003919,0.003919,0.003919,1,1,60,60,255.167145,0,0,197,197,573.516,100,510.334,1,"Reconnaissance","OS_Fingerprint"
"3643920",1,2,134,1,3e-05,3e-05,0,3e-05,3e-05,3e-05,1,1,74,60,33333.335938,0,0,200,200,39108.3,100,66666.7,1,"Reconnaissance","Service_Scan"
"3612332",1,2,120,1,6.4e-05,6.4e-05,0,6.4e-05,6.4e-05,6.4e-05,1,1,60,60,15625,0,0,200,200,27019.7,100,31250,1,"Reconnaissance","Service_Scan"
"3587869",1,2,120,1,5.2e-05,5.2e-05,0,5.2e-05,5.2e-05,5.2e-05,1,1,60,60,19230.769531,0,0,202,202,38732.4,100,38461.5,1,"Reconnaissance","OS_Fingerprint"
"3657935",6,1,60,4,0.000226,0.000226,0,0.000226,0.000226,0.000226,1,0,60,0,0,0,0,74,74,7498.03,74,4424.78,1,"Reconnaissance","Service_Scan"
"3652816",1,2,120,1,0.045481,0.045481,0,0.045481,0.045481,0.045481,1,1,60,60,21.987204,0,0,200,200,79.6671,100,43.9744,1,"Reconnaissance","Service_Scan"
"3639618",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,58,58,7284.08,58,10152.3,1,"Reconnaissance","Service_Scan"
"3610405",1,2,120,1,3.8e-05,3.8e-05,0,3.8e-05,3.8e-05,3.8e-05,1,1,60,60,26315.791016,0,0,200,200,9646.92,100,52631.6,1,"Reconnaissance","Service_Scan"
"3599137",1,2,120,1,0.000153,0.000153,0,0.000153,0.000153,0.000153,1,1,60,60,6535.947754,0,0,200,200,3287.8,100,13071.9,1,"Reconnaissance","Service_Scan"
"3657351",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,73,73,6320.22,73,11363.6,1,"Reconnaissance","Service_Scan"
"3593571",1,2,120,1,0.000888,0.000888,0,0.000888,0.000888,0.000888,1,1,60,60,1126.126099,0,0,371,371,2.01923,100,2252.25,1,"Reconnaissance","OS_Fingerprint"
"3623363",1,2,120,1,4.4e-05,4.4e-05,0,4.4e-05,4.4e-05,4.4e-05,1,1,60,60,22727.273438,0,0,198,200,28858.8,99,36303.6,1,"Reconnaissance","Service_Scan"
"3610213",1,2,120,1,0.000109,0.000109,0,0.000109,0.000109,0.000109,1,1,60,60,9174.311523,0,0,507,510,7.63577,99,18348.6,1,"Reconnaissance","Service_Scan"
"3586501",1,2,120,1,0.000119,0.000119,0,0.000119,0.000119,0.000119,1,1,60,60,8403.361328,0,0,202,202,20321.9,100,16806.7,1,"Reconnaissance","OS_Fingerprint"
